run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260130_233557,10,2026-01-30T23:36:31+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.8,36.681,36.681,36.681,33.002,33.179,36.681,36.681,9,21,11,11,6,6,9,4,3,6,79,0,0,80,24,21,19,17,3,5,4,2,6,3,0,6,3,1,0,4,1,2,1,1,1,0,5,0,0,0,0,0,225,16,14,9,8,5,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.824,85.824,0.000,263.263,0,95.024,95.024,0.000,292.382,0,263.011,263.011,0.000,801.862,0,443.859,-0.000,4.000
20260130_233557,11,2026-01-30T23:36:34+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.8,36.732,36.732,36.732,32.972,33.179,36.732,36.732,9,11,11,11,7,3,3,5,2,3,94,0,0,89,26,22,18,13,6,6,4,2,4,3,3,1,4,2,2,0,0,2,1,1,1,1,2,0,0,0,0,0,231,14,14,8,16,5,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.096,87.096,0.000,266.349,0,91.805,91.805,0.000,275.689,0,263.813,263.813,0.000,801.862,0,442.713,-0.000,3.000
20260130_233557,12,2026-01-30T23:36:37+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.8,39.439,39.439,39.439,33.011,33.207,39.439,39.439,6,9,11,14,4,7,4,5,4,3,104,0,0,89,20,18,13,15,5,5,5,1,2,4,0,3,4,1,0,3,2,1,0,2,1,0,3,0,0,0,0,0,233,17,11,8,7,6,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.109,90.109,0.000,276.408,0,89.767,89.767,0.000,277.059,0,261.407,261.407,0.000,801.862,0,441.283,-0.000,3.000
20260130_233557,13,2026-01-30T23:36:40+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.8,35.897,35.897,35.831,33.0,33.216,35.831,35.831,4,9,7,14,8,6,5,1,3,4,97,0,0,99,23,21,14,10,1,5,2,2,3,2,2,2,4,3,0,1,3,0,1,0,1,1,7,0,0,0,0,0,228,20,12,9,8,5,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,87.392,87.392,0.000,268.898,0,93.640,93.640,0.000,290.808,0,265.179,265.179,0.000,823.538,0,446.212,-0.000,3.000
20260130_233557,14,2026-01-30T23:36:44+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.841,36.841,36.841,32.994,33.222,36.841,36.841,8,12,14,9,4,8,4,1,6,2,101,0,0,83,25,19,18,18,3,7,2,2,5,2,1,7,2,3,0,4,1,3,1,1,0,0,3,0,0,0,0,0,235,21,13,5,6,4,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.283,90.283,0.000,271.936,0,93.633,93.633,0.000,282.880,0,266.218,266.218,0.000,801.862,0,450.134,-0.000,4.000
20260130_233557,15,2026-01-30T23:36:47+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.601,36.601,36.601,32.994,33.227,36.601,36.601,7,8,12,13,10,11,5,0,4,2,107,0,0,79,20,16,18,16,5,5,4,3,2,3,2,4,3,3,1,1,1,2,0,1,0,1,4,0,0,0,0,0,222,20,13,11,9,9,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.528,91.528,0.000,279.050,0,92.975,92.975,0.000,282.599,0,261.407,261.407,0.000,801.862,0,445.910,-0.000,3.000
20260130_233557,16,2026-01-30T23:36:50+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.285,36.285,36.285,33.007,33.219,36.094,36.285,9,7,7,10,2,5,3,2,4,4,92,0,0,99,33,21,14,11,8,3,3,2,2,2,1,1,4,2,2,1,1,0,1,0,0,0,3,0,0,0,0,0,236,18,13,7,6,8,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.903,84.903,0.000,262.856,0,84.982,84.982,0.000,262.290,0,263.011,263.011,0.000,801.862,0,432.895,-0.000,3.000
20260130_233557,17,2026-01-30T23:36:54+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.271,36.271,36.271,33.002,33.207,36.271,36.271,10,11,7,11,9,7,2,2,2,9,81,0,0,94,30,21,8,14,3,3,4,2,2,2,2,1,5,2,1,2,2,1,1,2,2,0,6,0,0,0,0,0,230,20,9,5,8,5,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.224,83.224,0.000,261.711,0,94.658,94.658,0.000,295.807,0,254.992,254.992,0.000,801.862,0,432.875,-0.000,4.000
20260130_233557,18,2026-01-30T23:36:57+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.883,36.883,36.883,33.016,33.225,36.883,36.883,7,16,14,7,8,12,3,3,6,1,83,0,0,100,25,20,15,9,1,2,0,2,3,4,4,2,5,1,2,1,2,1,2,1,0,1,4,0,0,0,0,0,235,16,13,7,11,4,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.737,85.737,0.000,260.600,0,92.150,92.150,0.000,284.412,0,262.209,262.209,0.000,801.862,0,440.096,-0.000,3.000
20260130_233557,19,2026-01-30T23:37:00+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.948,36.948,36.948,33.007,33.23,36.948,36.948,4,9,8,12,7,7,4,5,5,4,91,0,0,99,28,19,16,9,5,4,4,1,2,4,1,6,4,1,1,2,1,2,2,2,0,1,6,0,0,0,0,0,234,18,10,6,7,4,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.121,87.121,0.000,266.424,0,97.900,97.900,0.000,298.477,0,259.803,259.803,0.000,801.862,0,444.824,-0.000,3.000
20260130_233557,20,2026-01-30T23:37:03+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.679,36.679,36.679,33.002,33.188,36.679,36.679,3,11,12,8,4,7,5,2,12,4,84,0,0,103,19,22,14,16,6,6,2,3,3,3,2,3,3,0,0,3,2,1,1,1,0,0,3,0,0,0,0,0,227,17,12,7,7,11,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.073,86.073,0.000,264.029,0,88.641,88.641,0.000,274.432,0,259.803,259.803,0.000,801.862,0,434.518,-0.000,3.000
20260130_233557,21,2026-01-30T23:37:06+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,35.831,35.831,35.831,33.007,33.184,35.687,35.687,11,13,6,9,5,9,2,2,1,1,98,0,0,107,23,19,8,5,3,5,2,1,1,2,4,3,2,1,6,1,2,1,2,1,1,1,4,0,0,0,0,0,228,22,12,8,8,5,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.947,84.947,0.000,266.291,0,94.771,94.771,0.000,290.708,0,261.407,261.407,0.000,801.862,0,441.125,-0.000,3.000
20260130_233557,22,2026-01-30T23:37:10+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,40.688,40.688,40.688,33.005,33.181,40.688,40.688,11,8,7,5,3,4,6,5,7,2,109,0,0,88,27,23,18,7,3,3,4,2,3,3,3,2,4,4,0,3,1,3,3,2,2,0,18,0,0,0,0,0,213,18,15,6,7,5,0,0,0,0,0,0,0,0,316,0,0,0,0,3,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,91.201,91.201,0.000,276.366,0,117.850,117.850,0.000,360.398,0,271.781,271.781,0.000,831.135,0,480.832,-0.000,4.000
20260130_233557,23,2026-01-30T23:37:13+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.255,35.979,35.979,32.988,33.204,35.979,35.979,5,17,7,8,3,7,7,3,4,1,83,0,0,91,36,27,17,11,4,8,4,1,2,3,2,3,3,2,2,1,1,1,0,2,0,1,1,0,0,0,0,0,227,20,14,9,12,8,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.234,84.234,0.000,257.597,0,88.973,88.973,0.000,268.801,0,266.218,266.218,0.000,801.862,0,439.426,-0.000,3.000
20260130_233557,24,2026-01-30T23:37:16+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.71,36.71,36.71,32.983,33.179,36.71,36.71,10,8,8,16,5,5,14,1,4,4,82,0,0,110,21,20,13,10,5,6,3,3,2,4,1,4,4,0,0,4,2,1,0,2,1,0,7,0,0,0,0,0,210,18,24,7,11,8,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.138,86.138,0.000,260.235,0,98.030,98.030,0.000,299.786,0,259.803,259.803,0.000,801.862,0,443.971,-0.000,3.000
20260130_233557,25,2026-01-30T23:37:20+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,35.74,35.74,35.74,32.991,33.156,35.564,35.564,7,6,11,10,4,12,5,3,7,2,87,0,0,101,22,20,13,15,6,3,2,3,1,1,2,3,3,2,1,3,1,1,1,0,0,2,2,0,0,0,0,0,226,26,13,8,11,7,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.933,85.933,0.000,264.408,0,89.001,89.001,0.000,271.345,0,264.614,264.614,0.000,801.862,0,439.548,-0.000,4.000
20260130_233557,26,2026-01-30T23:37:23+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,37.465,37.465,37.465,32.972,33.115,37.465,37.465,5,9,12,12,9,9,5,5,5,0,85,0,0,93,27,20,18,16,2,3,2,1,3,2,0,2,5,0,1,3,1,1,1,1,1,0,7,0,0,0,0,0,233,15,17,7,11,5,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.502,86.502,0.000,262.126,0,92.992,92.992,0.000,287.013,0,261.407,261.407,0.000,801.862,0,440.901,-0.000,3.000
20260130_233557,27,2026-01-30T23:37:26+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,37.805,37.413,37.413,32.958,33.109,37.413,37.413,4,13,8,11,4,2,2,1,4,1,63,0,0,105,30,28,22,22,3,2,2,2,1,2,3,5,4,2,0,2,3,0,1,2,0,2,4,0,0,0,0,0,232,19,12,10,4,4,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.750,76.750,0.000,239.842,0,92.348,92.348,0.000,287.689,0,256.596,256.596,0.000,801.862,0,425.693,-0.000,3.000
20260130_233557,28,2026-01-30T23:37:29+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,35.779,35.779,35.54,32.975,33.12,35.54,35.54,8,10,11,6,7,9,7,3,4,1,87,0,0,101,28,17,14,15,6,5,3,5,3,2,2,4,2,1,1,2,2,2,0,1,0,0,2,0,0,0,0,0,233,15,10,8,9,9,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.772,85.772,0.000,261.501,0,88.470,88.470,0.000,270.551,0,261.407,261.407,0.000,801.862,0,435.649,-0.000,3.000
20260130_233557,29,2026-01-30T23:37:33+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,35.97,35.97,35.97,32.95,33.092,35.97,35.97,7,10,8,9,3,6,4,4,7,1,106,0,0,82,24,27,14,12,7,4,5,2,1,2,1,4,3,1,1,4,1,2,2,0,2,0,2,0,0,0,0,0,226,17,13,8,11,8,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.511,89.511,0.000,276.267,0,91.730,91.730,0.000,280.519,0,263.011,263.011,0.000,801.862,0,444.251,-0.000,4.000
20260130_233557,30,2026-01-30T23:37:36+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,36.157,36.157,36.086,32.939,33.124,36.086,36.086,7,12,9,9,12,10,9,5,7,2,82,0,0,96,27,18,12,11,5,3,4,1,3,2,2,6,7,2,2,0,2,0,2,0,1,1,4,0,0,0,0,0,229,22,10,8,6,7,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.760,86.760,0.000,264.512,0,95.027,95.027,0.000,288.835,0,262.209,262.209,0.000,801.862,0,443.996,-0.000,3.000
20260130_233557,31,2026-01-30T23:37:39+08:00,S1_wifi_screenoff_hotspot_on,,92,100,4309,308,4417000,47,0,,0,30.9,38.01,38.01,38.01,32.967,33.161,38.01,38.01,3,10,11,10,9,6,1,2,1,2,112,0,0,92,26,16,10,15,8,2,4,1,2,2,2,4,4,0,1,4,1,4,1,1,0,2,7,0,0,0,0,0,229,14,11,5,11,3,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.183,90.183,0.000,276.635,0,98.952,98.952,0.000,306.354,0,259.803,259.803,0.000,801.862,0,448.939,-0.000,3.000
